time,mainDescription,detailedDescription,icon,currentTemp,maxTemp,minTemp,pressure,humidity,windSpeed,windAngle,cloudDensity,visibility
1522499400,Clouds,broken clouds,04d,279.15,279.15,279.15,1006,75,6.7,30,75,10000
1522501200,Clouds,broken clouds,04d,279.64,280.15,279.15,1006,70,7.2,30,75,10000
1522503000,Clouds,broken clouds,04d,279.15,279.15,279.15,1006,70,7.7,30,75,10000
1522504800,Clouds,broken clouds,04d,279.15,279.15,279.15,1007,75,7.2,30,75,10000
1522634400,Rain,light rain,10n,276.15,276.15,276.15,1000,93,9.8,90,75,10000
1522679400,Rain,moderate rain,10d,279.58,280.15,279.15,988,93,4.6,40,75,700
1522681200,Rain,light rain,10d,280.15,280.15,280.15,987,100,5.1,50,75,900
1522684800,Rain,light rain,10d,280.15,280.15,280.15,987,100,3.1,20,75,700
1522686600,Rain,light rain,10d,280.15,280.15,280.15,987,100,2.6,360,75,700
1522688400,Fog,fog,50d,280.15,280.15,280.15,987,100,2.6,360,75,900
1522690200,Fog,fog,50d,280.15,280.15,280.15,987,100,2.6,360,75,700
1522692000,Fog,fog,50d,280.15,280.15,280.15,987,100,2.6,350,75,600
1522693800,Fog,fog,50d,280.15,280.15,280.15,987,100,3.1,360,75,500
1522695600,Fog,fog,50d,279.66,280.15,279.15,987,100,2.1,360,75,800
1522697400,Rain,light rain,10n,279.72,280.15,279.15,987,100,2.6,20,75,1500
1522699200,Rain,moderate rain,10n,279.66,280.15,279.15,987,100,2.6,20,75,1200
1522701000,Rain,moderate rain,10n,279.72,280.15,279.15,987,100,2.1,10,75,1200
1522702800,Rain,light rain,10n,279.66,280.15,279.15,987,100,2.6,360,75,1200
1522704600,Rain,light rain,10n,279.73,280.15,279.15,987,100,2.6,360,75,800
1522708200,Rain,light rain,10n,279.15,279.15,279.15,987,100,2.6,360,75,600
1522710000,Rain,light rain,10n,279.15,279.15,279.15,987,100,3.1,10,75,800
1522711800,Mist,mist,50n,279.15,279.15,279.15,987,100,2.1,40,75,1200
1522713600,Fog,fog,50n,279.15,279.15,279.15,987,100,3.1,20,75,800
1522717200,Fog,fog,50n,279.15,279.15,279.15,987,100,2.6,30,75,300
1522719000,Fog,fog,50n,279.15,279.15,279.15,987,100,2.1,40,75,300
1522720800,Fog,fog,50n,279.15,279.15,279.15,986,100,2.6,40,75,300
1522722600,Fog,fog,50n,279.15,279.15,279.15,986,100,2.1,40,75,300
1522724400,Fog,fog,50n,279.15,279.15,279.15,986,100,2.6,40,75,400
1522728000,Fog,fog,50n,279.15,279.15,279.15,986,100,2.6,40,75,400
1522729800,Fog,fog,50n,279.15,279.15,279.15,985,100,2.6,60,75,300
1522731600,Fog,fog,50n,279.15,279.15,279.15,985,100,3.1,30,75,200
1522733400,Fog,fog,50n,279.15,279.15,279.15,985,100,3.1,60,75,300
1522735200,Fog,fog,50d,279.64,280.15,279.15,985,100,2.6,70,75,250
1522737000,Rain,moderate rain,10d,279.57,280.15,279.15,985,100,3.1,100,75,400
1522738800,Fog,fog,50d,280.15,280.15,280.15,985,100,4.1,110,75,500
1522740600,Fog,fog,50d,280.15,280.15,280.15,985,100,4.6,120,75,600
1522744200,Rain,moderate rain,10d,280.71,281.15,280.15,985,100,3.6,140,75,800
1522746000,Rain,light rain,10d,281.15,281.15,281.15,985,100,4.1,130,75,1200
1522749600,Rain,light intensity shower rain,09d,282.15,282.15,282.15,985,100,2.6,180,75,10000
1522751400,Clouds,broken clouds,04d,283.66,284.15,283.15,985,87,6.2,200,75,10000
1522753200,Clouds,broken clouds,04d,284.64,285.15,284.15,985,76,8.2,220,75,10000
1522755000,Clouds,broken clouds,04d,284.15,284.15,284.15,986,71,8.2,210,75,10000
1522756800,Clouds,scattered clouds,03d,284.59,285.15,284.15,986,66,8.7,210,40,10000
1522760400,Rain,light intensity shower rain,09d,284.28,285.15,283.15,986,76,8.2,230,40,5000
1522764000,Rain,light intensity shower rain,09d,284.15,284.15,284.15,986,71,8.2,220,75,10000
1522765800,Rain,shower rain,09d,285.15,285.15,285.15,986,62,7.2,220,75,10000
1522767600,Rain,light intensity shower rain,09d,285.66,286.15,285.15,986,62,5.7,220,75,10000
1522771200,Rain,light intensity shower rain,09d,285.71,286.15,285.15,986,54,5.7,210,75,10000
1522773000,Rain,shower rain,09d,285.15,285.15,285.15,986,54,8.2,210,40,10000
1522774800,Rain,shower rain,09d,284.77,285.15,284.15,987,62,8.2,220,75,10000
1522776600,Rain,shower rain,09d,285.15,285.15,285.15,987,54,6.7,210,75,10000
1522778400,Rain,shower rain,09d,284.78,285.15,284.15,987,57,6.7,200,75,10000
1522780200,Rain,shower rain,09d,283.15,283.15,283.15,987,66,4.6,180,75,10000
1522782000,Rain,shower rain,09d,282.64,283.15,282.15,988,66,4.6,190,75,10000
1522783800,Clouds,broken clouds,04n,282.15,282.15,282.15,988,70,3.1,190,75,10000
1522785600,Clouds,scattered clouds,03n,281.13,282.15,280.15,988,70,3.6,190,40,10000
1522787400,Clouds,scattered clouds,03n,280.58,281.15,280.15,989,75,3.6,180,40,10000
1522789200,Clouds,scattered clouds,03n,280.64,281.15,280.15,989,75,3.6,200,40,10000
1522791000,Clouds,scattered clouds,03n,280.15,280.15,280.15,989,75,4.6,180,40,10000
1522792800,Clouds,scattered clouds,03n,280.15,280.15,280.15,989,81,4.1,180,40,10000
1522794600,Clouds,scattered clouds,03n,280.15,280.15,280.15,989,81,4.6,180,40,10000
1522796400,Clouds,scattered clouds,03n,279.66,280.15,279.15,989,87,3.6,170,40,10000
1522798200,Clouds,scattered clouds,03n,279.72,280.15,279.15,989,87,2.6,160,40,10000
1522800000,Clouds,scattered clouds,03n,278.66,279.15,278.15,989,80,2.1,190,40,10000
1522801800,Clouds,broken clouds,04n,279.15,279.15,279.15,989,87,2.1,130,75,10000
1522803600,Rain,light rain,10n,279.15,279.15,279.15,989,93,3.6,140,75,10000
1522805400,Rain,light rain,10n,279.58,280.15,279.15,989,93,3.6,130,75,10000
1522807200,Rain,light rain,10n,280.15,280.15,280.15,989,93,3.1,140,75,10000
1522809000,Rain,light rain,10n,280.15,280.15,280.15,988,93,4.1,130,75,8000
1522810800,Rain,light rain,10n,280.15,280.15,280.15,988,93,3.6,150,75,10000
1522812600,Rain,moderate rain,10n,279.72,280.15,279.15,988,100,1.0,0,75,10000
1522816200,Rain,moderate rain,10n,279.15,279.15,279.15,989,93,2.1,340,75,6000
1523034000,Clouds,scattered clouds,03d,285.15,285.15,285.15,998,62,8.7,180,40,10000
1523035800,Clouds,scattered clouds,03d,285.15,285.15,285.15,999,62,7.2,190,40,10000
1523037600,Clouds,scattered clouds,03d,285.15,285.15,285.15,999,62,5.7,180,40,10000
1523039400,Clouds,scattered clouds,03d,284.56,285.15,284.15,999,62,7.2,170,40,10000
1523041200,Clouds,scattered clouds,03d,283.64,284.15,283.15,999,66,8.7,190,40,10000
1523043000,Clouds,few clouds,02n,283.57,284.15,283.15,1000,66,7.7,190,20,10000
1523044800,Clouds,few clouds,02n,283.64,284.15,283.15,1001,66,6.7,190,20,10000
1523046600,Clouds,scattered clouds,03n,283.15,283.15,283.15,1001,71,6.7,180,40,10000
1523048400,Clouds,scattered clouds,03n,282.64,283.15,282.15,1001,71,5.7,180,40,10000
1523050200,Clouds,broken clouds,04n,282.57,283.15,282.15,1002,76,5.7,190,75,10000
1523056411,Clear,clear sky,01n,281.486,281.486,281.486,1012,91,7.2,195,0,0
1523057698,Clear,clear sky,01n,281.486,281.486,281.486,1012,91,7.2,195,0,0
1523059200,Clouds,broken clouds,04n,282.15,282.15,282.15,1002,76,6.7,210,75,10000
1523059277,Clear,clear sky,01n,281.486,281.486,281.486,1012,91,7.2,195,0,0
1523066827,Clouds,broken clouds,04n,281.117,281.117,281.117,1013,93,4.33,186,76,0
1523068307,Clouds,broken clouds,04n,281.117,281.117,281.117,1013,93,4.33,186,76,0
1523069537,Clouds,broken clouds,04n,281.117,281.117,281.117,1013,93,4.33,186,76,0
1523071274,Clouds,broken clouds,04n,281.117,281.117,281.117,1013,93,4.33,186,76,0
1523072754,Clouds,broken clouds,04n,281.117,281.117,281.117,1013,93,4.33,186,76,0
1523073600,Clouds,broken clouds,04n,280.66,281.15,280.15,1003,87,2.1,150,75,10000
1523073985,Clouds,broken clouds,04n,281.117,281.117,281.117,1013,93,4.33,186,76,0
1523077200,Clouds,broken clouds,04n,279.66,280.15,279.15,1003,87,2.1,200,75,10000
1523080800,Clouds,broken clouds,04d,279.16,280.15,278.15,1004,93,2.6,80,75,10000
1523082600,Clouds,broken clouds,04d,279.29,280.15,278.15,1004,93,1.5,0,75,10000
1523084400,Clouds,broken clouds,04d,279.16,280.15,278.15,1004,100,1.5,0,75,10000
1523086200,Clouds,broken clouds,04d,279.72,280.15,279.15,1004,100,2.1,90,75,8000
1523088000,Fog,fog,50d,280.66,281.15,280.15,1004,100,3.1,120,75,900
1523089800,Fog,fog,50d,280.72,281.15,280.15,1004,100,3.6,130,75,800
1523091600,Clouds,broken clouds,04d,281.66,282.15,281.15,1005,93,4.1,140,75,7000
1523095200,Clouds,broken clouds,04d,282.15,282.15,282.15,1004,87,1.5,0,75,7000
1523097000,Clouds,broken clouds,04d,282.58,283.15,282.15,1004,81,1.0,0,75,10000
1523098800,Clouds,broken clouds,04d,284.15,284.15,284.15,1005,76,1.0,0,75,10000
1523100600,Clouds,broken clouds,04d,284.15,284.15,284.15,1005,71,2.1,320,75,10000
1523104200,Clouds,broken clouds,04d,284.15,284.15,284.15,1005,81,2.6,300,75,10000
1523106000,Rain,shower rain,09d,284.16,285.15,283.15,1005,93,4.1,140,75,8000
1523107800,Rain,shower rain,09d,283.85,285.15,282.15,1005,93,3.1,120,75,4000
1523109600,Rain,light rain,10d,284.16,285.15,283.15,1005,93,4.1,130,75,6000
1523111400,Rain,light rain,10d,284.71,285.15,284.15,1005,81,2.6,150,75,10000
1523113200,Clouds,broken clouds,04d,285.66,286.15,285.15,1004,71,2.6,160,75,10000
1523115000,Clouds,broken clouds,04d,285.71,286.15,285.15,1004,71,3.1,150,75,10000
1523116800,Clouds,broken clouds,04d,285.15,285.15,285.15,1004,71,3.6,130,75,10000
1523118600,Clouds,broken clouds,04d,285.15,285.15,285.15,1005,62,4.6,130,75,10000
1523120400,Rain,light intensity shower rain,09d,282.15,282.15,282.15,1005,87,6.2,290,75,10000
1523122200,Rain,light intensity shower rain,09d,282.58,283.15,282.15,1005,87,0.5,0,75,10000
1523124000,Rain,shower rain,09d,283.64,284.15,283.15,1006,76,2.1,20,75,10000
1523125800,Rain,shower rain,09d,282.71,283.15,282.15,1006,87,1.5,0,75,10000
1523127600,Rain,light intensity shower rain,09d,282.15,282.15,282.15,1006,87,2.1,130,40,10000
1523129400,Rain,light intensity shower rain,09n,281.3,282.15,280.15,1006,87,2.6,160,40,10000
1523131200,Clouds,few clouds,02n,281.15,281.15,281.15,1006,93,2.6,170,20,10000
1523133000,Clouds,few clouds,02n,280.72,281.15,280.15,1006,93,2.6,180,20,10000
1523134800,Clouds,few clouds,02n,279.15,279.15,279.15,1006,100,0.5,0,20,10000
1523136600,Clouds,few clouds,02n,278.71,279.15,278.15,1006,93,1.5,0,20,10000
1523138400,Clouds,few clouds,02n,279.16,280.15,278.15,1006,100,2.1,220,20,10000
1523140200,Clouds,few clouds,02n,279.72,280.15,279.15,1006,93,1.5,0,20,10000
1523142000,Clouds,few clouds,02n,279.66,280.15,279.15,1006,100,2.6,240,20,10000
1523143800,Clouds,few clouds,02n,279.71,280.15,279.15,1006,100,3.1,250,20,10000
1523145600,Clouds,few clouds,02n,280.15,280.15,280.15,1006,93,2.6,240,20,10000
1523147400,Clouds,few clouds,02n,280.15,280.15,280.15,1007,93,4.6,240,20,10000
1523149200,Clouds,few clouds,02n,279.64,280.15,279.15,1007,93,5.1,240,20,10000
1523151000,Clouds,few clouds,02n,279.59,280.15,279.15,1006,93,4.6,240,20,10000
1523152800,Clouds,few clouds,02n,279.15,279.15,279.15,1006,100,3.1,250,20,10000
1523154600,Clouds,scattered clouds,03n,279.58,280.15,279.15,1006,93,5.1,250,40,10000
1523156400,Clouds,scattered clouds,03n,280.15,280.15,280.15,1006,93,4.1,240,40,10000
1523158200,Clouds,broken clouds,04n,280.15,280.15,280.15,1006,93,4.6,230,75,10000
1523160000,Clouds,scattered clouds,03n,280.15,280.15,280.15,1006,93,4.1,240,40,10000
1523161800,Clouds,scattered clouds,03n,280.15,280.15,280.15,1006,93,4.1,240,40,10000
1523163600,Clouds,scattered clouds,03n,279.66,280.15,279.15,1006,100,2.6,210,40,10000
1523165400,Clouds,scattered clouds,03n,279.72,280.15,279.15,1006,93,3.1,220,40,10000
1523167200,Clouds,few clouds,02d,278.66,279.15,278.15,1006,100,3.6,250,20,10000
1523169000,Clouds,few clouds,02d,279.15,279.15,279.15,1006,93,3.1,270,20,10000
1523170800,Clouds,few clouds,02d,280.15,280.15,280.15,1006,93,2.1,360,20,10000
1523172600,Clouds,few clouds,02d,280.58,281.15,280.15,1007,87,2.6,230,20,10000
1523174400,Clouds,few clouds,02d,282.15,282.15,282.15,1007,81,3.1,190,20,10000
1523176200,Clouds,few clouds,02d,282.15,282.15,282.15,1007,81,2.6,160,20,10000
1523178000,Clouds,few clouds,02d,283.66,284.15,283.15,1007,81,3.6,150,20,10000
1523179800,Clouds,few clouds,02d,283.71,284.15,283.15,1007,87,3.1,120,20,10000
1523181600,Clouds,scattered clouds,03d,284.16,285.15,283.15,1007,87,4.1,110,40,10000
1523183400,Clouds,scattered clouds,03d,284.71,285.15,284.15,1008,76,3.6,120,40,10000
1523185200,Rain,shower rain,09d,283.64,284.15,283.15,1008,81,4.6,100,40,10000
1523187000,Rain,shower rain,09d,283.59,284.15,283.15,1008,81,4.1,100,40,10000
1523188800,Clouds,scattered clouds,03d,284.15,284.15,284.15,1008,76,3.1,100,40,10000
1523190600,Clouds,scattered clouds,03d,284.15,284.15,284.15,1008,81,3.1,120,40,10000
1523192400,Rain,light intensity shower rain,09d,284.64,285.15,284.15,1008,76,3.1,120,40,10000
1523194200,Fog,fog,50d,284.59,285.15,284.15,1008,76,4.1,120,40,10000
1523196000,Clouds,broken clouds,04d,284.64,285.15,284.15,1008,76,3.6,120,75,10000
1523197800,Clouds,broken clouds,04d,284.15,284.15,284.15,1008,81,3.6,130,75,10000
1523199600,Rain,shower rain,09d,285.15,285.15,285.15,1008,76,4.1,150,75,10000
1523201400,Rain,shower rain,09d,285.15,285.15,285.15,1008,71,2.6,140,75,10000
1523203200,Rain,shower rain,09d,286.15,286.15,286.15,1008,66,2.6,140,75,10000
1523205000,Rain,shower rain,09d,285.72,286.15,285.15,1008,71,2.6,130,40,10000
1523206800,Rain,shower rain,09d,284.66,285.15,284.15,1009,81,3.1,140,75,10000
1523208600,Rain,shower rain,09d,284.28,285.15,283.15,1009,87,1.5,350,75,10000
1523210400,Rain,shower rain,09d,283.67,285.15,282.15,1009,93,2.6,20,75,10000
1523212200,Rain,shower rain,09d,283.83,285.15,282.15,1010,87,2.1,340,40,10000
1523214000,Rain,shower rain,09d,282.66,283.15,282.15,1010,93,2.1,100,75,10000
1523215800,Rain,shower rain,09n,282.72,283.15,282.15,1010,93,1.5,0,75,10000
1523217600,Clouds,broken clouds,04n,282.15,282.15,282.15,1010,87,0.5,0,75,10000
1523219400,Clouds,broken clouds,04n,281.28,282.15,280.15,1011,93,1.0,0,75,10000
1523221200,Clouds,broken clouds,04n,280.66,281.15,280.15,1011,100,1.0,190,75,10000
1523223000,Clouds,broken clouds,04n,281.15,281.15,281.15,1011,93,2.1,190,75,10000
1523224800,Clouds,broken clouds,04n,280.15,280.15,280.15,1011,100,2.1,170,75,6000
1523226600,Clouds,broken clouds,04n,279.71,280.15,279.15,1011,93,1.5,170,75,6000
1523228400,Clouds,broken clouds,04n,279.66,280.15,279.15,1011,100,1.5,210,75,6000
1523230200,Clouds,broken clouds,04n,279.72,280.15,279.15,1011,100,1.5,0,75,6000
1523232000,Clouds,broken clouds,04n,279.64,280.15,279.15,1011,100,1.0,230,75,6000
1523233800,Clouds,broken clouds,04n,279.15,279.15,279.15,1010,100,1.5,230,75,9000
1523235600,Clouds,scattered clouds,03n,279.63,281.15,278.15,1010,87,1.5,240,40,10000
1523237400,Clouds,scattered clouds,03n,279.47,281.15,278.15,1010,87,1.5,0,40,10000
1523239200,Clouds,broken clouds,04n,279.63,281.15,278.15,1010,87,4.6,250,75,10000
1523241000,Clouds,broken clouds,04n,279.02,280.15,278.15,1010,93,4.1,240,75,10000
1523242800,Clouds,scattered clouds,03n,279.14,280.15,278.15,1010,93,4.6,240,40,10000
1523244600,Clouds,scattered clouds,03n,278.59,279.15,278.15,1010,93,4.1,240,40,10000
1523246400,Clouds,scattered clouds,03n,278.64,279.15,278.15,1009,93,3.1,240,40,10000
1523248200,Clouds,scattered clouds,03n,278.58,279.15,278.15,1009,93,3.6,250,40,10000
1523250000,Clouds,scattered clouds,03n,279.14,280.15,278.15,1009,87,3.1,240,40,10000
1523251800,Clouds,broken clouds,04n,279.02,280.15,278.15,1009,87,1.5,190,75,10000
1523253600,Clouds,broken clouds,04d,279.64,280.15,279.15,1009,87,2.1,180,75,10000
1523257200,Clouds,broken clouds,04d,280.15,280.15,280.15,1008,93,1.0,0,75,10000
1523259000,Clouds,broken clouds,04d,281.66,282.15,281.15,1008,87,2.1,240,75,10000
1523260800,Clouds,broken clouds,04d,282.66,283.15,282.15,1007,81,1.0,0,75,10000
1523262600,Clouds,scattered clouds,03d,284.15,284.15,284.15,1007,76,1.0,0,40,10000
1523264400,Clouds,scattered clouds,03d,284.66,285.15,284.15,1007,71,1.0,0,40,10000
1523266200,Clouds,scattered clouds,03d,284.15,284.15,284.15,1006,71,1.0,0,40,10000
1523268000,Clouds,broken clouds,04d,284.15,284.15,284.15,1006,76,2.6,120,75,10000
1523269800,Rain,light intensity shower rain,09d,283.66,284.15,283.15,1006,81,4.1,110,75,10000
1523271600,Rain,light intensity shower rain,09d,283.15,283.15,283.15,1005,81,4.1,110,75,10000
1523273400,Rain,shower rain,09d,283.66,284.15,283.15,1005,87,2.1,160,75,10000
1523275200,Rain,shower rain,09d,284.16,285.15,283.15,1004,87,1.5,0,75,10000
1523277000,Rain,shower rain,09d,285.15,285.15,285.15,1004,71,2.6,150,40,10000
1523278800,Clouds,scattered clouds,03d,285.15,285.15,285.15,1003,76,4.6,140,40,10000
1523280600,Clouds,scattered clouds,03d,284.66,285.15,284.15,1003,81,6.2,150,40,10000
1523282400,Clouds,scattered clouds,03d,285.15,285.15,285.15,1002,76,7.2,140,40,10000
1523284200,Clouds,scattered clouds,03d,284.66,285.15,284.15,1002,76,6.7,140,40,10000
1523286000,Clouds,broken clouds,04d,283.66,284.15,283.15,1002,81,6.2,120,75,10000
1523291400,Clouds,scattered clouds,03d,283.72,284.15,283.15,1001,76,5.7,140,40,10000
1523295000,Rain,shower rain,09d,284.28,285.15,283.15,1000,76,7.7,130,40,10000
1523296800,Clouds,broken clouds,04d,283.16,284.15,282.15,1001,76,5.7,130,75,10000
1523298600,Clouds,broken clouds,04d,283.28,284.15,282.15,1000,76,6.7,120,75,10000
1523300400,Clouds,broken clouds,04d,282.16,283.15,281.15,1000,81,5.7,110,75,10000
1523302200,Clouds,broken clouds,04n,282.28,283.15,281.15,1000,81,6.2,110,75,10000
1523304000,Rain,light intensity shower rain,09n,280.64,281.15,280.15,1000,81,4.1,120,75,10000
1523305800,Clouds,broken clouds,04n,280.15,280.15,280.15,1000,87,3.6,120,75,10000
1523307600,Rain,light intensity shower rain,09n,280.64,281.15,280.15,1000,81,3.1,110,75,10000
1523309400,Clouds,broken clouds,04n,280.15,280.15,280.15,999,87,3.1,90,75,10000
1523311200,Clouds,broken clouds,04n,280.15,280.15,280.15,999,93,4.1,60,75,10000
1523313000,Clouds,broken clouds,04n,280.15,280.15,280.15,999,93,3.6,50,75,10000
1523314800,Clouds,broken clouds,04n,280.15,280.15,280.15,999,93,3.6,50,75,10000
1523316600,Clouds,broken clouds,04n,280.15,280.15,280.15,999,100,3.6,70,75,9000
1523318400,Clouds,broken clouds,04n,280.64,281.15,280.15,999,93,5.7,90,75,8000
1523320200,Clouds,broken clouds,04n,280.59,281.15,280.15,999,93,6.2,90,75,9000
1523322000,Mist,mist,50n,281.15,281.15,281.15,999,93,7.2,80,75,9000
1523323800,Mist,mist,50n,280.72,281.15,280.15,999,100,6.7,80,75,9000
1523325600,Drizzle,light intensity drizzle rain,09n,280.66,281.15,280.15,999,100,6.7,70,75,9000
1523327400,Drizzle,light intensity drizzle rain,09n,280.71,281.15,280.15,999,100,6.2,70,75,8000
1523329200,Drizzle,light intensity drizzle,09n,280.15,280.15,280.15,999,100,7.7,70,75,9000
1523331000,Drizzle,light intensity drizzle,09n,280.15,280.15,280.15,999,93,7.2,70,75,9000
1523332800,Mist,mist,50n,280.15,280.15,280.15,999,93,6.7,70,75,10000
1523334600,Mist,mist,50n,280.15,280.15,280.15,1000,93,7.2,70,75,10000
1523336400,Drizzle,light intensity drizzle rain,09n,280.15,280.15,280.15,1000,93,6.7,70,75,10000
1523338200,Drizzle,light intensity drizzle rain,09n,280.15,280.15,280.15,1000,93,7.2,70,75,10000
1523340000,Drizzle,light intensity drizzle rain,09d,280.15,280.15,280.15,1001,93,7.2,70,75,8000
1523341800,Drizzle,light intensity drizzle rain,09d,280.15,280.15,280.15,1001,93,8.2,70,75,6000
1523343600,Drizzle,light intensity drizzle,09d,280.15,280.15,280.15,1002,100,7.7,70,75,9000
1523345400,Drizzle,light intensity drizzle rain,09d,280.15,280.15,280.15,1002,93,8.2,70,75,7000
1523347200,Drizzle,light intensity drizzle rain,09d,280.15,280.15,280.15,1003,93,8.2,70,75,7000
1523349000,Drizzle,light intensity drizzle rain,09d,280.15,280.15,280.15,1003,93,8.2,70,75,9000
1523350800,Drizzle,light intensity drizzle,09d,280.15,280.15,280.15,1004,93,8.2,70,75,10000
1523352600,Drizzle,light intensity drizzle,09d,280.15,280.15,280.15,1004,100,8.2,70,75,10000
1523354400,Drizzle,light intensity drizzle,09d,280.15,280.15,280.15,1004,100,7.7,60,75,10000
1523356200,Drizzle,light intensity drizzle rain,09d,280.15,280.15,280.15,1005,93,7.2,60,75,10000
1523358000,Drizzle,light intensity drizzle rain,09d,280.15,280.15,280.15,1005,93,7.2,60,75,10000
1523359800,Drizzle,light intensity drizzle,09d,280.64,281.15,280.15,1005,87,7.7,50,75,10000
1523361600,Drizzle,light intensity drizzle rain,09d,280.64,281.15,280.15,1006,93,6.7,20,75,5000
1523363400,Drizzle,light intensity drizzle rain,09d,280.15,280.15,280.15,1006,100,7.2,30,75,6000
1523365200,Drizzle,light intensity drizzle,09d,280.15,280.15,280.15,1006,100,6.2,30,75,10000
1523367000,Drizzle,light intensity drizzle,09d,280.15,280.15,280.15,1006,93,7.7,40,75,10000
1523368800,Drizzle,light intensity drizzle rain,09d,280.15,280.15,280.15,1006,100,6.2,40,90,5000
1523370600,Drizzle,light intensity drizzle rain,09d,280.15,280.15,280.15,1006,93,7.2,40,75,4000
1523372400,Drizzle,light intensity drizzle rain,09d,280.15,280.15,280.15,1006,93,6.7,30,75,5000
1523376000,Drizzle,light intensity drizzle rain,09d,280.15,280.15,280.15,1006,93,7.7,40,75,8000
1523382559,Rain,light rain,10d,280.6,280.6,280.6,1015,97,8.06,33,92,0
1523384043,Rain,light rain,10d,280.6,280.6,280.6,1015,97,8.06,33,92,0
1523385416,Rain,light rain,10d,280.6,280.6,280.6,1015,97,8.06,33,92,0
1523386589,Rain,light rain,10d,280.6,280.6,280.6,1015,97,8.06,33,92,0
1523388247,Rain,light rain,10n,280.6,280.6,280.6,1015,97,8.06,33,92,0
1523389863,Rain,light rain,10n,280.881,280.881,280.881,1016,95,6.02,37,88,0
1523391244,Rain,light rain,10n,280.881,280.881,280.881,1016,95,6.02,37,88,0
1523392200,Drizzle,light intensity drizzle,09n,280.15,280.15,280.15,1009,93,4.1,40,75,4000
1523394000,Drizzle,light intensity drizzle,09n,280.15,280.15,280.15,1009,93,4.6,40,75,3500
1523395800,Drizzle,light intensity drizzle,09n,280.15,280.15,280.15,1009,93,4.6,40,75,4000
1523397600,Drizzle,light intensity drizzle,09n,280.15,280.15,280.15,1009,93,4.1,40,75,4000
1523399400,Drizzle,light intensity drizzle,09n,280.15,280.15,280.15,1009,93,4.1,50,90,3500
1523401200,Drizzle,light intensity drizzle,09n,280.15,280.15,280.15,1009,100,4.6,60,90,3500
1523403000,Drizzle,light intensity drizzle,09n,280.15,280.15,280.15,1009,100,5.1,60,90,3500
1523404800,Mist,mist,50n,280.15,280.15,280.15,1009,100,4.1,40,90,4000
1523406600,Mist,mist,50n,280.15,280.15,280.15,1009,100,4.6,50,90,4000
1523408400,Mist,mist,50n,280.15,280.15,280.15,1009,100,4.6,60,90,4000
1523410200,Mist,mist,50n,280.15,280.15,280.15,1010,100,5.1,60,90,4200
1523412000,Mist,mist,50n,280.15,280.15,280.15,1010,100,4.1,50,75,4500
1523413800,Mist,mist,50n,280.15,280.15,280.15,1010,100,3.6,40,75,5000
1523415600,Mist,mist,50n,280.15,280.15,280.15,1010,100,3.6,30,75,6000
1523417400,Mist,mist,50n,280.15,280.15,280.15,1010,93,4.6,60,75,6000
1523419200,Mist,mist,50n,280.15,280.15,280.15,1010,100,4.1,60,75,6000
1523421000,Mist,mist,50n,280.15,280.15,280.15,1010,100,4.6,80,75,6000
1523422800,Mist,mist,50n,280.15,280.15,280.15,1010,100,3.6,50,75,6000
1523424600,Mist,mist,50n,280.15,280.15,280.15,1010,100,4.1,50,75,5000
1523426400,Mist,mist,50d,280.15,280.15,280.15,1010,100,4.6,60,75,3000
1523428200,Mist,mist,50d,280.15,280.15,280.15,1010,100,4.1,60,75,3500
1523430000,Mist,mist,50d,280.64,281.15,280.15,1010,93,5.1,70,75,3500
1523431800,Mist,mist,50d,280.64,281.15,280.15,1010,93,4.1,70,75,3500
1523433600,Mist,mist,50d,281.15,281.15,281.15,1010,93,3.6,60,75,3000
1523435400,Mist,mist,50d,281.15,281.15,281.15,1010,93,4.1,50,75,3000
1523437200,Mist,mist,50d,281.15,281.15,281.15,1010,93,4.1,60,75,3000
1523439000,Mist,mist,50d,281.15,281.15,281.15,1010,93,4.6,50,75,3500
1523440800,Mist,mist,50d,280.66,281.15,280.15,1010,93,7.2,60,75,5000
